storeAverage,storeDayAverage,storeMonthCustomers,Promo,Open,SchoolHoliday,StateHoliday,Year,Month,Day,Assortment,StoreType,CompetitionDistance,CompetitionOpenDays,Promo2,OpenedDays,nextCloseDay,Sales
5538.44132653,5516.03937008,603.078431373,1,1,0,0,2015,9,17,3,1,4510,201.0,0,4.0,1.0,0.0
3742.28425096,3392.70967742,303.862745098,1,1,0,0,2015,9,17,3,4,2190,2848.0,1,4.0,1.0,0.0
6180.08604954,6070.45081967,642.725490196,1,1,0,0,2015,9,17,1,1,15430,1051.0,0,4.0,1.0,0.0
7067.70280612,7074.62204724,1042.35294118,1,1,0,0,2015,9,17,1,1,1950,79.0,0,4.0,1.0,0.0
5347.3418694,4925.66935484,500.921568627,1,1,0,0,2015,9,17,3,3,2470,3881.0,1,4.0,1.0,0.0
4368.86655949,4430.30612245,450.08,1,1,0,0,2015,9,17,1,1,5100,3092.0,0,4.0,1.0,0.0
9353.16276042,8875.94262295,914.509803922,1,1,0,0,2015,9,17,1,1,1070,3213.0,0,4.0,1.0,0.0
6971.31964056,6950.73387097,577.156862745,1,1,0,0,2015,9,17,1,4,8740,0.0,0,4.0,1.0,0.0
8236.36343367,8523.29770992,663.95,1,1,0,0,2015,9,17,3,1,2290,0.0,1,139.0,1.0,0.0
6638.58770807,6514.38709677,788.941176471,1,1,0,0,2015,9,17,3,1,680,3731.0,0,4.0,1.0,0.0
5568.1574904,5489.72580645,515.156862745,1,1,0,0,2015,9,17,1,4,11300,1296.0,0,4.0,1.0,0.0
5137.71501926,5303.19354839,548.705882353,1,1,0,0,2015,9,17,1,1,3560,5100.0,0,4.0,1.0,0.0
4252.41071429,4456.53543307,439.058823529,1,1,0,0,2015,9,17,3,1,38710,900.0,0,4.0,1.0,0.0
9855.62516046,9437.19354839,873.705882353,1,1,0,0,2015,9,17,1,4,9000,5161.0,0,4.0,1.0,0.0
5379.48553055,4742.60204082,544.4,1,1,0,0,2015,9,17,1,4,3140,809.0,0,4.0,1.0,0.0
7787.07653061,7732.8976378,812.156862745,1,1,0,0,2015,9,17,3,1,570,1112.0,1,4.0,1.0,0.0
14834.4617347,14918.6771654,1997.31372549,1,1,0,0,2015,9,17,3,1,210,1112.0,0,4.0,1.0,0.0
7365.35943517,7080.98387097,597.392156863,1,1,0,0,2015,9,17,3,4,8400,1265.0,0,4.0,1.0,0.0
6484.64569961,8051.75806452,683.039215686,1,1,0,0,2015,9,17,3,1,350,1662.0,0,4.0,1.0,0.0
5008.90372272,4853.48387097,391.450980392,1,1,0,0,2015,9,17,1,4,10070,140.0,0,4.0,1.0,0.0
4432.02952503,4436.56451613,511.882352941,1,1,0,0,2015,9,17,1,1,3130,4827.0,0,4.0,1.0,0.0
6912.71630295,6977.65322581,591.666666667,1,1,0,0,2015,9,17,1,1,1310,9240.0,1,4.0,1.0,0.0
4166.63799743,3931.02419355,430.549019608,1,1,0,0,2015,9,17,3,1,370,0.0,1,4.0,1.0,0.0
6160.85622593,6334.85483871,796.705882353,1,1,0,0,2015,9,17,3,1,670,0.0,0,4.0,1.0,0.0
9773.19005102,9937.43307087,1259.37254902,1,1,0,0,2015,9,17,3,1,3720,2055.0,0,4.0,1.0,0.0
5428.38510911,5314.0,536.235294118,1,1,0,0,2015,9,17,3,4,4040,2604.0,1,4.0,1.0,0.0
13313.9394904,14181.8962963,2330.81666667,1,1,0,0,2015,9,17,1,2,90,0.0,0,990.0,1.0,0.0
13910.6615385,13716.4516129,1876.7254902,1,1,0,0,2015,9,17,1,1,190,444.0,0,4.0,1.0,0.0
5049.65300896,4714.2983871,367.745098039,1,1,0,0,2015,9,17,3,4,10600,3731.0,0,4.0,1.0,0.0
7217.95390525,6921.56451613,609.666666667,1,1,0,0,2015,9,17,3,1,1590,0.0,0,4.0,1.0,0.0
5133.63888889,4980.33333333,720.215686275,1,1,0,0,2015,9,17,3,1,2280,0.0,1,4.0,1.0,0.0
6485.64285714,6385.88976378,701.078431373,1,1,0,0,2015,9,17,3,1,8080,0.0,0,4.0,1.0,0.0
5511.53401797,5273.28225806,719.431372549,1,1,0,0,2015,9,17,1,1,190,1478.0,0,4.0,1.0,0.0
11104.1384863,10422.1836735,879.56,1,1,0,0,2015,9,17,3,4,15770,0.0,0,4.0,1.0,0.0
7199.36585366,7044.55645161,670.215686275,1,1,0,0,2015,9,17,1,4,18650,4187.0,0,4.0,1.0,0.0
8481.10841837,8485.65354331,1103.96078431,1,1,0,0,2015,9,17,3,1,300,1631.0,0,4.0,1.0,0.0
4559.585209,4471.51020408,479.12,1,1,0,0,2015,9,17,1,1,120,0.0,0,4.0,1.0,0.0
6830.50064185,6747.62903226,611.62745098,1,1,0,0,2015,9,17,3,1,8090,0.0,0,4.0,1.0,0.0
4804.19047619,4618.56451613,377.098039216,1,1,0,0,2015,9,17,3,4,9360,809.0,1,4.0,1.0,0.0
8802.97487437,8326.72340426,685.36,1,1,0,0,2015,9,17,1,1,16490,0.0,0,4.0,1.0,0.0
7013.13316261,6682.88709677,510.980392157,1,1,0,0,2015,9,17,1,4,8880,0.0,0,4.0,1.0,0.0
6046.8677792,5743.48387097,498.862745098,1,1,0,0,2015,9,17,1,1,5290,1051.0,0,4.0,1.0,0.0
6692.23214286,6542.40944882,613.392156863,1,1,0,0,2015,9,17,3,4,6360,0.0,1,4.0,1.0,0.0
5645.29860365,5585.78195489,1387.98333333,1,1,0,0,2015,9,17,2,2,900,0.0,0,916.0,1.0,0.0
8390.58151476,7611.04032258,678.843137255,1,1,0,0,2015,9,17,3,4,1500,3639.0,0,4.0,1.0,0.0
9148.81122449,9683.73228346,1089.50980392,1,1,0,0,2015,9,17,3,1,9720,778.0,0,4.0,1.0,0.0
5719.28185328,5303.17741935,415.647058824,1,1,0,0,2015,9,17,3,4,8970,2848.0,0,4.0,1.0,0.0
10306.1116816,9486.08870968,1084.33333333,1,1,0,0,2015,9,17,1,1,2890,4370.0,0,4.0,1.0,0.0
6851.25545571,6699.9516129,592.921568627,1,1,0,0,2015,9,17,3,4,4370,0.0,0,4.0,1.0,0.0
9376.65556978,8937.46774194,1073.45098039,1,1,0,0,2015,9,17,3,3,340,0.0,0,4.0,1.0,0.0
4553.11413748,4656.81300813,623.37254902,1,1,0,0,2015,9,17,3,1,13620,0.0,1,4.0,1.0,0.0
5440.5942029,5014.63917526,553.16,1,1,0,0,2015,9,17,1,3,2410,0.0,0,4.0,1.0,0.0
5254.23852041,4999.77952756,528.098039216,1,1,0,0,2015,9,17,3,4,2640,1112.0,0,4.0,1.0,0.0
9686.26898327,9036.28225806,700.156862745,1,1,0,0,2015,9,17,3,4,1450,3822.0,0,4.0,1.0,0.0
6856.55953905,6410.05645161,570.823529412,1,1,0,0,2015,9,17,3,4,5870,535.0,0,4.0,1.0,0.0
7649.64313222,7631.06451613,621.37254902,1,1,0,0,2015,9,17,1,4,8250,5465.0,0,4.0,1.0,0.0
6889.75672215,6451.12096774,526.862745098,1,1,0,0,2015,9,17,3,4,1970,2270.0,0,4.0,1.0,0.0
8786.20667522,8215.19354839,743.352941176,1,1,0,0,2015,9,17,3,4,4880,1874.0,0,4.0,1.0,0.0
4530.5032175,4286.85483871,301.901960784,1,1,0,0,2015,9,17,3,4,11120,0.0,0,4.0,1.0,0.0
7818.52678571,7881.76377953,940.705882353,1,1,0,0,2015,9,17,3,1,100,1935.0,0,4.0,1.0,0.0
6324.80102696,6165.49193548,895.745098039,1,1,0,0,2015,9,17,3,1,2140,1143.0,0,4.0,1.0,0.0
3902.22066327,3914.26771654,457.137254902,1,1,0,0,2015,9,17,1,4,6630,0.0,0,4.0,1.0,0.0
14456.5802311,13275.5564516,1316.03921569,1,1,0,0,2015,9,17,1,1,2240,870.0,1,4.0,1.0,0.0
17294.7166667,17408.9677419,2178.19607843,1,1,0,0,2015,9,17,3,1,350,0.0,0,4.0,1.0,0.0
7348.5192926,6555.89795918,615.24,1,1,0,0,2015,9,17,1,4,4580,2939.0,0,4.0,1.0,0.0
8029.54172015,7400.2983871,640.921568627,1,1,0,0,2015,9,17,3,4,1460,535.0,0,4.0,1.0,0.0
9362.59007833,8992.11382114,1118.96078431,1,1,0,0,2015,9,17,1,3,210,0.0,1,4.0,1.0,0.0
10257.9204108,9959.61290323,1065.29411765,1,1,0,0,2015,9,17,1,1,2260,0.0,0,4.0,1.0,0.0
10337.4017857,10453.488189,1240.92156863,1,1,0,0,2015,9,17,3,1,6690,1509.0,0,4.0,1.0,0.0
5719.55598958,5736.45901639,695.352941176,1,1,0,0,2015,9,17,1,1,460,321.0,0,4.0,1.0,0.0
7279.42875481,7154.67741935,700.31372549,1,1,0,0,2015,9,17,1,1,2120,0.0,0,4.0,1.0,0.0
5903.06675225,5572.13709677,577.607843137,1,1,0,0,2015,9,17,3,4,4820,2757.0,0,4.0,1.0,0.0
8353.24583867,7903.58064516,619.078431373,1,1,0,0,2015,9,17,1,4,10850,0.0,0,4.0,1.0,0.0
3989.13478819,3990.66935484,498.862745098,1,1,0,0,2015,9,17,1,1,3620,959.0,0,4.0,1.0,0.0
5574.88318357,5311.38709677,716.019607843,1,1,0,0,2015,9,17,3,1,130,0.0,0,4.0,1.0,0.0
5496.52295918,5079.8976378,589.450980392,1,1,0,0,2015,9,17,3,3,1540,0.0,0,4.0,1.0,0.0
5558.8488746,5342.02040816,539.04,1,1,0,0,2015,9,17,1,1,5360,1112.0,0,4.0,1.0,0.0
7468.5237484,7318.86290323,709.078431373,1,1,0,0,2015,9,17,1,1,4970,79.0,0,4.0,1.0,0.0
4785.22397892,4899.52892562,535.666666667,1,1,0,0,2015,9,17,3,1,1420,0.0,1,4.0,1.0,0.0
4520.69961489,4363.83870968,480.411764706,1,1,0,0,2015,9,17,1,1,1080,2726.0,0,4.0,1.0,0.0
6111.05905006,5792.5,449.784313725,1,1,0,0,2015,9,17,3,4,8240,5314.0,0,4.0,1.0,0.0
3886.74437299,3722.42857143,278.04,1,1,0,0,2015,9,17,1,1,5890,4370.0,0,4.0,1.0,0.0
4727.77477477,4357.06451613,438.31372549,1,1,0,0,2015,9,17,1,3,1560,0.0,0,4.0,1.0,0.0
5527.35851472,5440.37903226,547.960784314,1,1,0,0,2015,9,17,3,4,840,0.0,0,4.0,1.0,0.0
6443.87804878,5908.55645161,756.235294118,1,1,0,0,2015,9,17,1,3,40,1417.0,1,4.0,1.0,0.0
9133.36491677,8647.12903226,677.62745098,1,1,0,0,2015,9,17,3,4,8460,0.0,0,4.0,1.0,0.0
9102.1221865,7937.07142857,608.6,1,1,0,0,2015,9,17,3,4,4460,0.0,0,4.0,1.0,0.0
7058.2170418,7272.82653061,826.36,1,1,0,0,2015,9,17,3,1,760,382.0,0,4.0,1.0,0.0
6427.97695262,6134.2983871,462.352941176,1,1,0,0,2015,9,17,3,4,6210,0.0,0,4.0,1.0,0.0
6234.83461538,5997.72,491.294117647,1,1,0,0,2015,9,17,3,4,6910,3822.0,0,4.0,1.0,0.0
11012.0063776,11018.7086614,1376.33333333,1,1,0,0,2015,9,17,3,1,4650,474.0,0,4.0,1.0,0.0
7633.28112965,7552.63709677,811.215686275,1,1,0,0,2015,9,17,3,1,840,0.0,0,4.0,1.0,0.0
5275.85180412,5137.40322581,527.411764706,1,1,0,0,2015,9,17,1,1,1060,2331.0,0,4.0,1.0,0.0
4540.34083601,4193.45918367,390.28,1,1,0,0,2015,9,17,3,4,250,0.0,0,4.0,1.0,0.0
9588.25127551,8506.2992126,918.549019608,1,1,0,0,2015,9,17,3,3,3530,1204.0,1,4.0,1.0,0.0
4559.05994898,4425.95275591,457.137254902,1,1,0,0,2015,9,17,3,1,2880,0.0,0,4.0,1.0,0.0
6925.75609756,6483.78225806,753.607843137,1,1,0,0,2015,9,17,3,4,1250,0.0,0,4.0,1.0,0.0
3237.65979381,3341.08870968,428.137254902,1,1,0,0,2015,9,17,3,4,1460,0.0,0,4.0,1.0,0.0
5068.39666239,4788.75,620.196078431,1,1,0,0,2015,9,17,1,1,250,0.0,0,4.0,1.0,0.0
7643.24398074,7257.16161616,723.88,1,1,0,0,2015,9,17,3,1,70,3731.0,0,4.0,1.0,0.0
6287.50482315,5968.79591837,506.32,1,1,0,0,2015,9,17,1,4,2960,291.0,1,4.0,1.0,0.0
5321.14469453,4932.75510204,429.88,1,1,0,0,2015,9,17,3,4,16350,3731.0,0,4.0,1.0,0.0
8632.47106109,8178.09183673,692.32,1,1,0,0,2015,9,17,3,4,12870,2543.0,0,4.0,1.0,0.0
9524.92682927,9683.98387097,966.098039216,1,1,0,0,2015,9,17,3,4,4520,0.0,0,4.0,1.0,0.0
10982.8711735,11357.9133858,1516.78431373,1,1,0,0,2015,9,17,1,1,810,870.0,0,4.0,1.0,0.0
5360.86542923,5807.328125,595.683333333,1,1,0,0,2015,9,17,3,1,30030,1782.0,0,139.0,1.0,0.0
9904.82315113,9245.97959184,695.72,1,1,0,0,2015,9,17,1,1,13020,4431.0,0,4.0,1.0,0.0
3277.69191271,3143.15322581,370.568627451,1,1,0,0,2015,9,17,1,1,910,0.0,0,4.0,1.0,0.0
5156.07850708,5062.28225806,553.725490196,1,1,0,0,2015,9,17,1,4,3900,3822.0,0,4.0,1.0,0.0
6328.35173299,5915.55645161,674.529411765,1,1,0,0,2015,9,17,1,4,2530,0.0,0,4.0,1.0,0.0
4379.13384813,4070.97580645,419.588235294,1,1,0,0,2015,9,17,1,3,500,0.0,0,4.0,1.0,0.0
8600.1507732,7456.99193548,1316.78431373,1,1,0,0,2015,9,17,1,1,240,0.0,0,4.0,1.0,0.0
4932.16559692,5000.82258065,616.62745098,1,1,0,0,2015,9,17,1,1,340,5465.0,0,4.0,1.0,0.0
5307.62244898,4951.36220472,583.294117647,1,1,0,0,2015,9,17,3,1,1510,747.0,0,4.0,1.0,0.0
8484.06546855,8294.39516129,723.0,1,1,0,0,2015,9,17,3,1,3970,2208.0,0,4.0,1.0,0.0
11253.7464789,11301.8629032,1513.98039216,1,1,0,0,2015,9,17,3,1,120,291.0,0,4.0,1.0,0.0
8790.51351351,9501.09677419,1060.35294118,1,1,0,0,2015,9,17,1,3,5780,7626.0,1,4.0,1.0,0.0
5439.32394366,5215.04032258,451.980392157,1,1,0,0,2015,9,17,1,1,2460,2361.0,0,4.0,1.0,0.0
5149.84183673,5376.12598425,446.333333333,1,1,0,0,2015,9,17,3,1,1850,778.0,0,4.0,1.0,0.0
7775.4464487,7566.84732824,940.616666667,1,1,0,0,2015,9,17,3,1,75860,0.0,0,139.0,1.0,0.0
7371.39124839,6588.13709677,460.039215686,1,1,0,0,2015,9,17,3,4,7660,1843.0,0,4.0,1.0,0.0
6190.56097561,6114.66129032,903.764705882,1,1,0,0,2015,9,17,3,1,140,0.0,0,4.0,1.0,0.0
4840.55305466,4489.37755102,408.36,1,1,0,0,2015,9,17,3,4,13140,0.0,0,4.0,1.0,0.0
7582.1177977,6674.33870968,657.274509804,1,1,0,0,2015,9,17,1,3,3390,0.0,0,4.0,1.0,0.0
9176.75,9671.72440945,1085.47058824,1,1,0,0,2015,9,17,1,1,250,2573.0,0,4.0,1.0,0.0
4838.66537967,4323.04032258,445.960784314,1,1,0,0,2015,9,17,3,4,1790,809.0,0,4.0,1.0,0.0
6094.67137356,6074.02419355,888.098039216,1,1,0,0,2015,9,17,1,1,4160,0.0,0,4.0,1.0,0.0
7762.80665813,7127.97580645,587.352941176,1,1,0,0,2015,9,17,3,4,10890,3822.0,0,4.0,1.0,0.0
7712.36585366,7591.24193548,753.62745098,1,1,0,0,2015,9,17,3,1,3110,4584.0,0,4.0,1.0,0.0
13480.1476252,13099.6209677,1571.07843137,1,1,0,0,2015,9,17,3,1,20390,2726.0,0,4.0,1.0,0.0
6669.66071429,5924.03149606,661.980392157,1,1,0,0,2015,9,17,3,3,5260,1112.0,0,4.0,1.0,0.0
13111.742268,12062.1290323,1953.88235294,1,1,0,0,2015,9,17,3,1,50,0.0,0,4.0,1.0,0.0
7109.75241158,6789.03061224,546.64,1,1,0,0,2015,9,17,1,4,5300,0.0,0,4.0,1.0,0.0
5204.65178571,5120.8503937,662.392156863,1,1,0,0,2015,9,17,3,3,5030,1509.0,0,4.0,1.0,0.0
3552.30166881,3749.58870968,461.37254902,1,1,0,0,2015,9,17,1,1,50,0.0,0,4.0,1.0,0.0
6473.81443299,5839.16935484,935.68627451,1,1,0,0,2015,9,17,1,1,140,3669.0,0,4.0,1.0,0.0
6213.68810289,6050.06122449,423.72,1,1,0,0,2015,9,17,1,4,770,1905.0,0,4.0,1.0,0.0
5155.37900128,4969.65322581,445.31372549,1,1,0,0,2015,9,17,3,3,7470,0.0,0,4.0,1.0,0.0
7717.66964286,7179.01574803,693.666666667,1,1,0,0,2015,9,17,3,1,14300,1662.0,0,4.0,1.0,0.0
4871.01125402,4348.70408163,403.88,1,1,0,0,2015,9,17,3,4,3270,0.0,0,4.0,1.0,0.0
4266.74326059,4473.49193548,511.235294118,1,1,0,0,2015,9,17,1,1,2320,0.0,0,4.0,1.0,0.0
6999.2997449,6814.85826772,642.450980392,1,1,0,0,2015,9,17,3,4,2180,1112.0,0,4.0,1.0,0.0
3686.31887755,3361.22047244,377.274509804,1,1,0,0,2015,9,17,3,1,2890,535.0,0,4.0,1.0,0.0
8249.72829582,7520.43877551,1037.08,1,1,0,0,2015,9,17,1,1,660,900.0,0,4.0,1.0,0.0
6746.46203346,6176.05645161,528.901960784,1,1,0,0,2015,9,17,3,4,4680,0.0,1,4.0,1.0,0.0
7859.12540717,7454.20618557,1087.24,1,1,0,0,2015,9,17,1,1,1740,2757.0,0,4.0,1.0,0.0
8295.66880616,7797.41935484,793.431372549,1,1,0,0,2015,9,17,3,4,1150,0.0,0,4.0,1.0,0.0
5154.71814672,5067.66935484,376.529411765,1,1,0,0,2015,9,17,1,4,5470,0.0,0,4.0,1.0,0.0
9062.12291933,8755.26612903,1083.2745098,1,1,0,0,2015,9,17,3,1,1610,0.0,0,4.0,1.0,0.0
6996.53376206,6358.36734694,819.8,1,1,0,0,2015,9,17,1,1,990,0.0,0,4.0,1.0,0.0
5155.98841699,4813.06451613,700.784313725,1,1,0,0,2015,9,17,3,3,450,0.0,0,4.0,1.0,0.0
5354.03697749,4817.54081633,380.08,1,1,0,0,2015,9,17,3,4,10690,2939.0,0,4.0,1.0,0.0
5378.18006431,5146.20408163,612.44,1,1,0,0,2015,9,17,3,1,1620,3304.0,0,4.0,1.0,0.0
10823.5245478,10502.9349593,1496.33333333,1,1,0,0,2015,9,17,1,1,220,4977.0,0,4.0,1.0,0.0
6673.15816327,6570.66929134,907.68627451,1,1,0,0,2015,9,17,3,3,820,0.0,0,4.0,1.0,0.0
4776.28056628,4737.96774194,556.254901961,1,1,0,0,2015,9,17,1,1,350,0.0,0,4.0,1.0,0.0
7581.34403081,7237.94354839,810.37254902,1,1,0,0,2015,9,17,1,1,1850,291.0,0,4.0,1.0,0.0
8455.77021823,7998.48387097,664.529411765,1,1,0,0,2015,9,17,3,1,9070,1631.0,0,4.0,1.0,0.0
6767.69974227,6517.11290323,641.764705882,1,1,0,0,2015,9,17,3,1,1280,0.0,0,4.0,1.0,0.0
6125.06274008,5967.56451613,509.823529412,1,1,0,0,2015,9,17,1,1,4740,2635.0,0,4.0,1.0,0.0
8196.7394095,8047.38709677,845.882352941,1,1,0,0,2015,9,17,3,1,8260,0.0,0,4.0,1.0,0.0
5662.32015306,5376.35433071,773.294117647,1,1,0,0,2015,9,17,1,1,2060,2208.0,0,4.0,1.0,0.0
5510.97852349,5504.12037037,1172.56666667,1,1,0,0,2015,9,17,2,2,590,0.0,1,260.0,1.0,0.0
5756.0096463,5519.85714286,582.68,1,1,0,0,2015,9,17,3,3,1200,1174.0,0,4.0,1.0,0.0
9058.15275995,8448.40322581,720.725490196,1,1,0,0,2015,9,17,3,4,11260,0.0,0,4.0,1.0,0.0
5879.08472401,5980.13709677,739.68627451,1,1,0,0,2015,9,17,3,1,20,0.0,1,4.0,1.0,0.0
5962.43873518,6025.0661157,608.568627451,1,1,0,0,2015,9,17,3,1,22490,0.0,0,4.0,1.0,0.0
5865.12359551,5141.51515152,483.24,1,1,0,0,2015,9,17,3,4,3330,201.0,0,4.0,1.0,0.0
5306.32015306,4908.23622047,530.176470588,1,1,0,0,2015,9,17,3,3,2510,2239.0,0,4.0,1.0,0.0
3869.73214286,3729.12598425,388.725490196,1,1,0,0,2015,9,17,3,1,6900,0.0,1,4.0,1.0,0.0
5181.01412067,5270.37903226,406.509803922,1,1,0,0,2015,9,17,1,4,18610,4704.0,1,4.0,1.0,0.0
8222.88924559,7926.66666667,602.84,1,1,0,0,2015,9,17,3,4,7160,1051.0,0,4.0,1.0,0.0
7710.81952327,8196.7480916,790.133333333,1,1,0,0,2015,9,17,3,1,40860,747.0,0,139.0,1.0,0.0
10734.6939821,9999.168,977.568627451,1,1,0,0,2015,9,17,3,4,5830,2726.0,0,4.0,1.0,0.0
10704.4441592,10343.0806452,954.764705882,1,1,0,0,2015,9,17,3,1,20620,0.0,0,4.0,1.0,0.0
7823.78316327,7751.77165354,729.607843137,1,1,0,0,2015,9,17,3,4,12920,1112.0,0,4.0,1.0,0.0
4634.32339956,4466.89473684,939.916666667,1,1,0,0,2015,9,17,3,1,18160,0.0,0,139.0,1.0,0.0
4901.93494898,4917.33858268,591.274509804,1,1,0,0,2015,9,17,3,1,4030,0.0,0,4.0,1.0,0.0
10894.8652118,10404.8629032,1198.92156863,1,1,0,0,2015,9,17,3,1,1070,1874.0,0,4.0,1.0,0.0
9659.64864865,9577.24193548,863.764705882,1,1,0,0,2015,9,17,3,1,5950,0.0,0,4.0,1.0,0.0
7519.55698234,6894.27272727,545.92,1,1,0,0,2015,9,17,1,4,1200,2208.0,0,4.0,1.0,0.0
8115.77150193,8283.86290323,899.117647059,1,1,0,0,2015,9,17,1,1,3570,3092.0,0,4.0,1.0,0.0
8323.61360719,8083.83064516,863.019607843,1,1,0,0,2015,9,17,3,1,4700,4765.0,0,4.0,1.0,0.0
5580.17889318,5426.81451613,565.450980392,1,1,0,0,2015,9,17,1,1,600,4888.0,0,4.0,1.0,0.0
3859.02423469,3902.48818898,536.019607843,1,1,0,0,2015,9,17,1,1,990,2055.0,0,4.0,1.0,0.0
11310.9630225,10297.9591837,1095.08,1,1,0,0,2015,9,17,1,1,770,870.0,0,4.0,1.0,0.0
5648.9903537,5169.13265306,336.2,1,1,0,0,2015,9,17,3,4,810,0.0,0,4.0,1.0,0.0
6720.81258023,6320.75,815.647058824,1,1,0,0,2015,9,17,3,1,650,9210.0,0,4.0,1.0,0.0
6246.6414791,6100.21428571,511.52,1,1,0,0,2015,9,17,1,1,7280,1112.0,0,4.0,1.0,0.0
2790.38028169,2821.7016129,230.823529412,1,1,0,0,2015,9,17,1,3,1080,1021.0,0,4.0,1.0,0.0
10635.2567394,10795.7177419,1011.82352941,1,1,0,0,2015,9,17,3,1,5020,3427.0,0,4.0,1.0,0.0
5752.4903537,5603.97959184,440.0,1,1,0,0,2015,9,17,3,4,8990,2147.0,1,4.0,1.0,0.0
5066.42652796,4854.42622951,399.723404255,1,1,0,0,2015,9,17,3,4,3760,2420.0,0,4.0,1.0,0.0
4642.71683673,4516.76377953,538.392156863,1,1,0,0,2015,9,17,3,1,2330,0.0,0,4.0,1.0,0.0
5973.62740077,5445.7983871,484.215686275,1,1,0,0,2015,9,17,3,4,50,109.0,0,4.0,1.0,0.0
6559.37882653,6469.61417323,968.078431373,1,1,0,0,2015,9,17,3,1,2190,747.0,0,4.0,1.0,0.0
7721.86683739,7648.20967742,679.509803922,1,1,0,0,2015,9,17,1,1,4260,2635.0,0,4.0,1.0,0.0
7038.5984556,6231.02419355,599.607843137,1,1,0,0,2015,9,17,1,3,3040,4765.0,0,4.0,1.0,0.0
4481.01403061,4417.13385827,533.941176471,1,1,0,0,2015,9,17,3,3,1200,0.0,0,4.0,1.0,0.0
5173.86035313,4903.06060606,500.64,1,1,0,0,2015,9,17,1,4,1560,625.0,1,4.0,1.0,0.0
4383.07969152,4004.35483871,638.862745098,1,1,0,0,2015,9,17,1,1,250,0.0,0,4.0,1.0,0.0
3241.52423469,3257.94488189,430.470588235,1,1,0,0,2015,9,17,1,1,3000,2055.0,0,4.0,1.0,0.0
6913.8267009,6911.24193548,651.137254902,1,1,0,0,2015,9,17,1,4,14300,0.0,0,4.0,1.0,0.0
17969.5562633,18021.8296296,2965.71666667,1,1,0,0,2015,9,17,3,2,1210,0.0,0,990.0,1.0,0.0
5513.49226804,5313.17741935,688.333333333,1,1,0,0,2015,9,17,1,1,700,201.0,0,4.0,1.0,0.0
5528.11553273,5288.80645161,473.31372549,1,1,0,0,2015,9,17,3,4,6540,0.0,0,4.0,1.0,0.0
6636.41720154,6214.67741935,776.62745098,1,1,0,0,2015,9,17,3,1,160,3001.0,0,4.0,1.0,0.0
4904.63903061,4876.73228346,525.823529412,1,1,0,0,2015,9,17,1,1,3620,0.0,0,4.0,1.0,0.0
5241.50449294,5291.80645161,658.529411765,1,1,0,0,2015,9,17,1,3,1010,1112.0,0,4.0,1.0,0.0
4877.49679898,4478.32258065,409.901960784,1,1,0,0,2015,9,17,3,4,4270,0.0,0,4.0,1.0,0.0
4535.40436457,4383.70967742,610.862745098,1,1,0,0,2015,9,17,1,1,180,3243.0,0,4.0,1.0,0.0
7742.75080386,6874.58163265,528.44,1,1,0,0,2015,9,17,1,4,2110,7261.0,0,4.0,1.0,0.0
6888.75,6793.82113821,561.37254902,1,1,0,0,2015,9,17,3,4,9230,4187.0,0,4.0,1.0,0.0
3974.7733119,3760.71428571,343.6,1,1,0,0,2015,9,17,1,1,1190,1051.0,0,4.0,1.0,0.0
8898.21750322,8256.07258065,638.490196078,1,1,0,0,2015,9,17,1,4,4400,0.0,0,4.0,1.0,0.0
5367.56661316,5216.68686869,464.0,1,1,0,0,2015,9,17,1,1,960,2696.0,0,4.0,1.0,0.0
4953.41709184,4797.32283465,557.568627451,1,1,0,0,2015,9,17,3,1,2270,0.0,1,4.0,1.0,0.0
8164.3917869,8068.5648855,762.4,1,1,0,0,2015,9,17,1,4,12700,900.0,0,139.0,1.0,0.0
8294.3478819,7595.85483871,893.62745098,1,1,0,0,2015,9,17,1,3,20970,1051.0,0,4.0,1.0,0.0
10197.6619898,10173.7007874,1522.82352941,1,1,0,0,2015,9,17,3,1,170,2420.0,0,4.0,1.0,0.0
5333.71887035,5403.78225806,578.980392157,1,1,0,0,2015,9,17,1,1,7250,656.0,0,4.0,1.0,0.0
7023.0831202,7001.71774194,840.666666667,1,1,0,0,2015,9,17,1,1,120,0.0,0,4.0,1.0,0.0
4734.89628681,4545.45967742,415.137254902,1,1,0,0,2015,9,17,1,4,1360,0.0,1,4.0,1.0,0.0
5675.15688776,5638.68503937,860.764705882,1,1,0,0,2015,9,17,3,4,440,535.0,0,4.0,1.0,0.0
15131.9600515,13589.7822581,2304.2745098,1,1,0,0,2015,9,17,3,1,250,2543.0,0,4.0,1.0,0.0
9663.28571429,8829.81632653,689.72,1,1,0,0,2015,9,17,3,4,330,3304.0,0,4.0,1.0,0.0
6154.61096939,6254.88976378,653.333333333,1,1,0,0,2015,9,17,3,4,15720,2027.0,0,4.0,1.0,0.0
4672.62219287,4782.85833333,500.803921569,1,1,0,0,2015,9,17,3,1,360,0.0,0,4.0,1.0,0.0
4984.16988417,4653.17741935,368.352941176,1,1,0,0,2015,9,17,3,4,4520,1843.0,0,4.0,1.0,0.0
5700.70527671,5564.40322581,493.882352941,1,1,0,0,2015,9,17,3,1,3340,0.0,1,4.0,1.0,0.0
4448.51091142,5290.96774194,557.784313725,1,1,0,0,2015,9,17,1,1,2540,3761.0,0,4.0,1.0,0.0
